"region","type","name","gamma_scale","gamma_shape","beta_shape1","beta_shape2"
"east_of_england","beta","alpha_D",NA,NA,1,1
"east_of_england","beta","alpha_H",NA,NA,1,1
"east_of_england","beta","alpha_pillar2_cases",NA,NA,1,1
"east_of_england","gamma","beta1",0.000801712486530641,136.369710883656,NA,NA
"east_of_england","gamma","beta10",0.0120418095075997,4.25156202377137,NA,NA
"east_of_england","gamma","beta11",0.0120418095075997,4.25156202377137,NA,NA
"east_of_england","gamma","beta12",0.0120418095075997,4.25156202377137,NA,NA
"east_of_england","gamma","beta13",0.0120418095075997,4.25156202377137,NA,NA
"east_of_england","gamma","beta14",0.0120418095075997,4.25156202377137,NA,NA
"east_of_england","gamma","beta15",0.0120418095075997,4.25156202377137,NA,NA
"east_of_england","gamma","beta16",0.0120418095075997,4.25156202377137,NA,NA
"east_of_england","gamma","beta17",0.0120418095075997,4.25156202377137,NA,NA
"east_of_england","gamma","beta18",0.0120418095075997,4.25156202377137,NA,NA
"east_of_england","gamma","beta19",0.029246789839154,2.72049002429258,NA,NA
"east_of_england","gamma","beta2",0.0153742125381538,3.72867227233506,NA,NA
"east_of_england","gamma","beta20",0.029246789839154,2.72049002429258,NA,NA
"east_of_england","gamma","beta21",0.029246789839154,2.72049002429258,NA,NA
"east_of_england","gamma","beta22",0.029246789839154,2.72049002429258,NA,NA
"east_of_england","gamma","beta23",0.029246789839154,2.72049002429258,NA,NA
"east_of_england","gamma","beta24",0.029246789839154,2.72049002429258,NA,NA
"east_of_england","gamma","beta3",0.0120418095075997,4.25156202377137,NA,NA
"east_of_england","gamma","beta4",0.0120418095075997,4.25156202377137,NA,NA
"east_of_england","gamma","beta5",0.0120418095075997,4.25156202377137,NA,NA
"east_of_england","gamma","beta6",0.0120418095075997,4.25156202377137,NA,NA
"east_of_england","gamma","beta7",0.0120418095075997,4.25156202377137,NA,NA
"east_of_england","gamma","beta8",0.0120418095075997,4.25156202377137,NA,NA
"east_of_england","gamma","beta9",0.0120418095075997,4.25156202377137,NA,NA
"east_of_england","beta","eps",NA,NA,1,1
"east_of_england","gamma","gamma_H_D",0.121267,28.3264,NA,NA
"east_of_england","gamma","gamma_H_R",0.394649,23.2032,NA,NA
"east_of_england","gamma","gamma_ICU_D",0.120782,28.4137,NA,NA
"east_of_england","gamma","gamma_ICU_pre",0.328523,5.96898,NA,NA
"east_of_england","gamma","gamma_ICU_R",0.0438148,64.4468,NA,NA
"east_of_england","gamma","gamma_sero_pre_1",0.0234928435591508,6.40502695295063,NA,NA
"east_of_england","gamma","gamma_sero_pre_2",0.00928253379826848,3.95999686612362,NA,NA
"east_of_england","gamma","gamma_W",0.380656,5.80714,NA,NA
"east_of_england","gamma","m_CHR",5.15490489200474e-07,5,NA,NA
"east_of_england","gamma","m_CHW",5.15490489200474e-07,5,NA,NA
"east_of_england","beta","mu_D",NA,NA,1,1
"east_of_england","beta","mu_D_2",NA,NA,1,1
"east_of_england","beta","mu_D_3",NA,NA,1,1
"east_of_england","beta","mu_D_4",NA,NA,1,1
"east_of_england","gamma","mu_gamma_H",1000,1.001,NA,NA
"east_of_england","gamma","mu_gamma_H_2",1000,1.001,NA,NA
"east_of_england","gamma","mu_gamma_H_3",1000,1.001,NA,NA
"east_of_england","beta","p_G_D",NA,NA,1,1
"east_of_england","beta","p_G_D_CHR",NA,NA,1,1
"east_of_england","beta","p_H",NA,NA,15.8257,5.27525
"east_of_england","beta","p_H_2",NA,NA,7.19811,2.39937
"east_of_england","beta","p_H_3",NA,NA,7.19811,2.39937
"east_of_england","beta","p_H_D",NA,NA,42.0713,50.1071
"east_of_england","beta","p_ICU",NA,NA,13.8557,43.9117
"east_of_england","beta","p_ICU_2",NA,NA,1,1
"east_of_england","beta","p_ICU_3",NA,NA,1,1
"east_of_england","beta","p_ICU_D",NA,NA,60.2732,29.2586
"east_of_england","beta","p_NC",NA,NA,1,1
"east_of_england","beta","p_NC_weekend",NA,NA,1,1
"east_of_england","beta","p_sero_pos",NA,NA,9,1.493618
"east_of_england","beta","p_W_D",NA,NA,28.6688,52.0923
"east_of_england","beta","phi_pillar2_cases",NA,NA,1,1
"east_of_england","beta","rho_pillar2_tests",NA,NA,1,1
"east_of_england","beta","sero_specificity",NA,NA,374,5
"east_of_england","null","start_date",NA,NA,NA,NA
"east_of_england","beta","vacc_eff_hosp",NA,NA,3.40126920679215,0.125255305903112
"east_of_england","beta","vacc_eff_prop_acquisition",NA,NA,30.4187193761255,3.24208938504578
"east_of_england","beta","vacc_eff_prop_first_dose",NA,NA,0.721854126257679,0.0150915059024371
"england","beta","alpha_D",NA,NA,1,1
"england","beta","alpha_H",NA,NA,1,1
"england","beta","alpha_pillar2_cases",NA,NA,1,1
"england","gamma","beta1",0.000801712486530641,136.369710883656,NA,NA
"england","gamma","beta10",0.0120418095075997,4.25156202377137,NA,NA
"england","gamma","beta11",0.0120418095075997,4.25156202377137,NA,NA
"england","gamma","beta12",0.0120418095075997,4.25156202377137,NA,NA
"england","gamma","beta13",0.0120418095075997,4.25156202377137,NA,NA
"england","gamma","beta14",0.0120418095075997,4.25156202377137,NA,NA
"england","gamma","beta15",0.0120418095075997,4.25156202377137,NA,NA
"england","gamma","beta16",0.0120418095075997,4.25156202377137,NA,NA
"england","gamma","beta17",0.0120418095075997,4.25156202377137,NA,NA
"england","gamma","beta18",0.0120418095075997,4.25156202377137,NA,NA
"england","gamma","beta19",0.029246789839154,2.72049002429258,NA,NA
"england","gamma","beta2",0.0153742125381538,3.72867227233506,NA,NA
"england","gamma","beta20",0.029246789839154,2.72049002429258,NA,NA
"england","gamma","beta21",0.029246789839154,2.72049002429258,NA,NA
"england","gamma","beta22",0.029246789839154,2.72049002429258,NA,NA
"england","gamma","beta23",0.029246789839154,2.72049002429258,NA,NA
"england","gamma","beta24",0.029246789839154,2.72049002429258,NA,NA
"england","gamma","beta3",0.0120418095075997,4.25156202377137,NA,NA
"england","gamma","beta4",0.0120418095075997,4.25156202377137,NA,NA
"england","gamma","beta5",0.0120418095075997,4.25156202377137,NA,NA
"england","gamma","beta6",0.0120418095075997,4.25156202377137,NA,NA
"england","gamma","beta7",0.0120418095075997,4.25156202377137,NA,NA
"england","gamma","beta8",0.0120418095075997,4.25156202377137,NA,NA
"england","gamma","beta9",0.0120418095075997,4.25156202377137,NA,NA
"england","beta","eps",NA,NA,1,1
"england","gamma","gamma_H_D",0.121267,28.3264,NA,NA
"england","gamma","gamma_H_R",0.394649,23.2032,NA,NA
"england","gamma","gamma_ICU_D",0.120782,28.4137,NA,NA
"england","gamma","gamma_ICU_pre",0.328523,5.96898,NA,NA
"england","gamma","gamma_ICU_R",0.0438148,64.4468,NA,NA
"england","gamma","gamma_sero_pre_1",0.0234928435591508,6.40502695295063,NA,NA
"england","gamma","gamma_sero_pre_2",0.00928253379826848,3.95999686612362,NA,NA
"england","gamma","gamma_W",0.380656,5.80714,NA,NA
"england","gamma","m_CHR",5.88799849267239e-08,5,NA,NA
"england","gamma","m_CHW",5.88799849267239e-08,5,NA,NA
"england","beta","mu_D",NA,NA,1,1
"england","beta","mu_D_2",NA,NA,1,1
"england","beta","mu_D_3",NA,NA,1,1
"england","beta","mu_D_4",NA,NA,1,1
"england","gamma","mu_gamma_H",1000,1.001,NA,NA
"england","gamma","mu_gamma_H_2",1000,1.001,NA,NA
"england","gamma","mu_gamma_H_3",1000,1.001,NA,NA
"england","beta","p_G_D",NA,NA,1,1
"england","beta","p_G_D_CHR",NA,NA,1,1
"england","beta","p_H",NA,NA,15.8257,5.27525
"england","beta","p_H_2",NA,NA,7.19811,2.39937
"england","beta","p_H_3",NA,NA,7.19811,2.39937
"england","beta","p_H_D",NA,NA,42.0713,50.1071
"england","beta","p_ICU",NA,NA,13.8557,43.9117
"england","beta","p_ICU_2",NA,NA,1,1
"england","beta","p_ICU_3",NA,NA,1,1
"england","beta","p_ICU_D",NA,NA,60.2732,29.2586
"england","beta","p_NC",NA,NA,1,1
"england","beta","p_NC_weekend",NA,NA,1,1
"england","beta","p_sero_pos",NA,NA,9,1.493618
"england","beta","p_W_D",NA,NA,28.6688,52.0923
"england","beta","phi_pillar2_cases",NA,NA,1,1
"england","beta","rho_pillar2_tests",NA,NA,1,1
"england","beta","sero_specificity",NA,NA,374,5
"england","null","start_date",NA,NA,NA,NA
"england","beta","vacc_eff_hosp",NA,NA,3.40126920679215,0.125255305903112
"england","beta","vacc_eff_prop_acquisition",NA,NA,30.4187193761255,3.24208938504578
"england","beta","vacc_eff_prop_first_dose",NA,NA,0.721854126257679,0.0150915059024371
"london","beta","alpha_D",NA,NA,1,1
"london","beta","alpha_H",NA,NA,1,1
"london","beta","alpha_pillar2_cases",NA,NA,1,1
"london","gamma","beta1",0.000801712486530641,136.369710883656,NA,NA
"london","gamma","beta10",0.0120418095075997,4.25156202377137,NA,NA
"london","gamma","beta11",0.0120418095075997,4.25156202377137,NA,NA
"london","gamma","beta12",0.0120418095075997,4.25156202377137,NA,NA
"london","gamma","beta13",0.0120418095075997,4.25156202377137,NA,NA
"london","gamma","beta14",0.0120418095075997,4.25156202377137,NA,NA
"london","gamma","beta15",0.0120418095075997,4.25156202377137,NA,NA
"london","gamma","beta16",0.0120418095075997,4.25156202377137,NA,NA
"london","gamma","beta17",0.0120418095075997,4.25156202377137,NA,NA
"london","gamma","beta18",0.0120418095075997,4.25156202377137,NA,NA
"london","gamma","beta19",0.029246789839154,2.72049002429258,NA,NA
"london","gamma","beta2",0.0153742125381538,3.72867227233506,NA,NA
"london","gamma","beta20",0.029246789839154,2.72049002429258,NA,NA
"london","gamma","beta21",0.029246789839154,2.72049002429258,NA,NA
"london","gamma","beta22",0.029246789839154,2.72049002429258,NA,NA
"london","gamma","beta23",0.029246789839154,2.72049002429258,NA,NA
"london","gamma","beta24",0.029246789839154,2.72049002429258,NA,NA
"london","gamma","beta3",0.0120418095075997,4.25156202377137,NA,NA
"london","gamma","beta4",0.0120418095075997,4.25156202377137,NA,NA
"london","gamma","beta5",0.0120418095075997,4.25156202377137,NA,NA
"london","gamma","beta6",0.0120418095075997,4.25156202377137,NA,NA
"london","gamma","beta7",0.0120418095075997,4.25156202377137,NA,NA
"london","gamma","beta8",0.0120418095075997,4.25156202377137,NA,NA
"london","gamma","beta9",0.0120418095075997,4.25156202377137,NA,NA
"london","beta","eps",NA,NA,1,1
"london","gamma","gamma_H_D",0.121267,28.3264,NA,NA
"london","gamma","gamma_H_R",0.394649,23.2032,NA,NA
"london","gamma","gamma_ICU_D",0.120782,28.4137,NA,NA
"london","gamma","gamma_ICU_pre",0.328523,5.96898,NA,NA
"london","gamma","gamma_ICU_R",0.0438148,64.4468,NA,NA
"london","gamma","gamma_sero_pre_1",0.0234928435591508,6.40502695295063,NA,NA
"london","gamma","gamma_sero_pre_2",0.00928253379826848,3.95999686612362,NA,NA
"london","gamma","gamma_W",0.380656,5.80714,NA,NA
"london","gamma","m_CHR",7.57920266787934e-07,5,NA,NA
"london","gamma","m_CHW",7.57920266787934e-07,5,NA,NA
"london","beta","mu_D",NA,NA,1,1
"london","beta","mu_D_2",NA,NA,1,1
"london","beta","mu_D_3",NA,NA,1,1
"london","beta","mu_D_4",NA,NA,1,1
"london","gamma","mu_gamma_H",1000,1.001,NA,NA
"london","gamma","mu_gamma_H_2",1000,1.001,NA,NA
"london","gamma","mu_gamma_H_3",1000,1.001,NA,NA
"london","beta","p_G_D",NA,NA,1,1
"london","beta","p_G_D_CHR",NA,NA,1,1
"london","beta","p_H",NA,NA,15.8257,5.27525
"london","beta","p_H_2",NA,NA,7.19811,2.39937
"london","beta","p_H_3",NA,NA,7.19811,2.39937
"london","beta","p_H_D",NA,NA,42.0713,50.1071
"london","beta","p_ICU",NA,NA,13.8557,43.9117
"london","beta","p_ICU_2",NA,NA,1,1
"london","beta","p_ICU_3",NA,NA,1,1
"london","beta","p_ICU_D",NA,NA,60.2732,29.2586
"london","beta","p_NC",NA,NA,1,1
"london","beta","p_NC_weekend",NA,NA,1,1
"london","beta","p_sero_pos",NA,NA,9,1.493618
"london","beta","p_W_D",NA,NA,28.6688,52.0923
"london","beta","phi_pillar2_cases",NA,NA,1,1
"london","beta","rho_pillar2_tests",NA,NA,1,1
"london","beta","sero_specificity",NA,NA,374,5
"london","null","start_date",NA,NA,NA,NA
"london","beta","vacc_eff_hosp",NA,NA,3.40126920679215,0.125255305903112
"london","beta","vacc_eff_prop_acquisition",NA,NA,30.4187193761255,3.24208938504578
"london","beta","vacc_eff_prop_first_dose",NA,NA,0.721854126257679,0.0150915059024371
"midlands","beta","alpha_D",NA,NA,1,1
"midlands","beta","alpha_H",NA,NA,1,1
"midlands","beta","alpha_pillar2_cases",NA,NA,1,1
"midlands","gamma","beta1",0.000801712486530641,136.369710883656,NA,NA
"midlands","gamma","beta10",0.0120418095075997,4.25156202377137,NA,NA
"midlands","gamma","beta11",0.0120418095075997,4.25156202377137,NA,NA
"midlands","gamma","beta12",0.0120418095075997,4.25156202377137,NA,NA
"midlands","gamma","beta13",0.0120418095075997,4.25156202377137,NA,NA
"midlands","gamma","beta14",0.0120418095075997,4.25156202377137,NA,NA
"midlands","gamma","beta15",0.0120418095075997,4.25156202377137,NA,NA
"midlands","gamma","beta16",0.0120418095075997,4.25156202377137,NA,NA
"midlands","gamma","beta17",0.0120418095075997,4.25156202377137,NA,NA
"midlands","gamma","beta18",0.0120418095075997,4.25156202377137,NA,NA
"midlands","gamma","beta19",0.029246789839154,2.72049002429258,NA,NA
"midlands","gamma","beta2",0.0153742125381538,3.72867227233506,NA,NA
"midlands","gamma","beta20",0.029246789839154,2.72049002429258,NA,NA
"midlands","gamma","beta21",0.029246789839154,2.72049002429258,NA,NA
"midlands","gamma","beta22",0.029246789839154,2.72049002429258,NA,NA
"midlands","gamma","beta23",0.029246789839154,2.72049002429258,NA,NA
"midlands","gamma","beta24",0.029246789839154,2.72049002429258,NA,NA
